!,Elfrid Payton (right ankle) ruled out vs. GSW:
!,"James Johnson (hernia) out Monday vs. SAC: Johnson has yet to make his regular-season debut, but he has been ramping up his activities at recent practices, which suggests he's getting close. Kelly Olynyk and Justise Winslow will continue to split the power forward minutes while Johnson is out."
-,"Devin Harris (hamstring) out Sunday vs. UTA: Head coach Rick Carlisle did say that there's a chance Harris could play on Wednesday against the Lakers, but they aren't in any rush to get him back and don't want to push him. He'll be a negligible part of the rotation this season and belongs on the waiver wire in all leagues."
!,"Julius Randle (foot) probable for Monday: Randle is dealing with plantar fasciitis in his left foot, which is one of the worst words you can read in basketball, but thus far that issue hasn't forced him to spend any time on the sidelines. Anthony Davis (elbow) is questionable for Monday's game, and if he's out, Randle will likely be getting another start."
!,"Anthony Davis (elbow) questionable Monday: Davis missed Saturday's game against the Jazz, which resulted in Julius Randle moving into the starting five, and that's likely what will happen on Monday if AD can't play. Owners can expect to get another update following shootaround, but if he's out, Jrue Holiday, Nikola Mirotic and Randle should all see an uptick in usage, and Jahlil Okafor could see limited minutes off the bench. Stay tuned."
-,"Darius Miller (quad) doubtful for Monday: Miller sat out Saturday's game against the Jazz, and it's looking like Monday will be his second straight game on the sidelines. Wes Johnson and Solomon Hill will split his minutes, but that doesn't mean much in fantasy hoops."
!,"Elfrid Payton (ankle) ruled out for Monday: Payton exited Saturday's game after twisting his ankle, and while he was initially able to play through it, it seems that the ankle swelled up on him overnight. With Payton unavailable on Monday, we could see Tim Frazier enter the starting lineup and there will be more minutes for guys like Ian Clark and Frank Jackson. Jrue Holiday will also spend a bit more time running the offense."
+,"Russell Westbrook (shoulder) will play Sunday: Westbrook sat out Saturday's practice with the shoulder issue, but there's been no word on a minutes limit, so owners shouldn't hesitate to get him active for a favorable matchup vs. Phoenix. Joining Westbrook in the starting five will be Paul George, Terrance Ferguson, Jerami Grant and Steven Adams."
-,"Jalen Brunson will come off the bench Sunday: Dennis Smith Jr. (ankle) will be back in action tonight following a one-game stint on the sidelines, so Brunson's minutes will likely trend back towards the teens. He's not a viable target in most settings while the point guards in Dallas are healthy."
+,"Dennis Smith Jr. (ankle) will play on Sunday: DSJ sat out Friday's game, but he'll be back out there tonight with his normal minutes, which will shift Jalen Brunson back to the second unit. Feel free to get him active."
-,"Andre Iguodala (calf) will play on Sunday: Iguodala should see his normal minutes with the second unit today, but he's not bringing enough to the box score to warrant any attention in fantasy hoops."
-,"Jarred Vanderbilt (foot) still 'a ways away': The Nuggets will bring him along slowly, but even when he's cleared to play, he'll be a non-factor in the rotation."
-,Justin Anderson (leg) out Monday vs. 76ers: He's yet to make his season debut and shouldn't be owned anywhere.
-,"Shaun Livingston out Sunday; doubtful Monday: Livingston tweaked his right foot just prior to the season opener, and it appears it's developed into a nagging issue. With the 33-year-old guard set to miss the next two games, we'll see some more Quinn Cook with the second unit, but that doesn't mean much with Stephen Curry healthy."
0,"Cavs weighing how long to sit Kevin Love: The Cavs just fired Tyronn Lue and are 0-6. Love is looking at a potential extended absence as the Cavs weather the storm. With Love out, everyone on the Cavs will see more looks and Larry Nance, Sam Dekker, and Channing Frye will see more time at power forward."
-,"Thabo Sefolosha (left ankle) available Sunday: Sefolosha has yet to play this season and is unlikely to be a factor in the rotation for the Jazz. However, he could see an uptick in minutes with Derrick Favors set to miss this one."
!,"Russell Westbrook (shoulder) questionable: Westbrook didn't practice on Saturday and with no shootaround on Sunday, he's shaping up to be a game-time decision. Stay tuned for updates."
!,Derrick Favors (knee) is out on Sunday: Favors hasn't looked healthy and has battled soreness in his knee for at least a week now. Jae Crowder stands to benefit a good bit from his absence. Georges Niang is also likely to see an uptick in minutes.
0,J.J. Barea (hamstring) probable on Sunday: Barea played through his hamstring issue on Friday and looks set to do so again on Sunday. He's decent source of assists in the short-term.
0,"Dennis Smith Jr. (ankle) probable for Sunday: DSJ tweaked his ankle in Wednesday's game and did not play on Friday, with Jalen Brunson starting in his absence. He warmed up prior to Friday's game, but just didn't feel right. We'll know his status for sure a little bit later on. Stay tuned."
-,Shaun Livingston (foot) questionable Sunday: Livingston played just nine minutes in the Warriors' previous game and they'll likely proceed with caution with the veteran. Quinn Cook would see an increase in action with Livingston out.
-,"Emmanuel Mudiay (ankle) probable for Monday: Mudiay is set to make his season debut. As it stands, he's not worth owning in any format."
-,Zhou Qi (knee) returns to practice Sunday: Qi has not played this season and is unlikely to be a factor in the Rockets' rotation with them at full strength.
-,"Marquese Chriss (ankle) returns to practice: Chriss has a chance to earn minutes as the backup center, but isn't guaranteed to do so with Isaiah Hartenstein playing well. Chriss isn't worth a roster spot right now."
!,Dwight Howard (back) listed as out Sunday: Howard has yet to make his Wizards debut and seems unlikely to make it on Sunday. Ian Mahinmi will continue to start in his absence.
!,"Andre Iguodala (calf) questionable for Sunday: Iguodala has dealt with this minor calf ailment for about a week now, but hasn't missed any game action. The Warriors will continue to monitor him closely. Jonas Jerebko and Alfonzo McKinnie would see more minutes in the event that Iguodala were to sit this one out."
!,"Devin Booker (hamstring) out Sunday vs. OKC: Booker was able to get up some shots during shootaround, but he didn't have much lift on his jumper, which isn't a great sign regarding his status for Wednesday's game against the Spurs. Josh Jackson and Elie Okobo will see an uptick in minutes in Booker's absence, and Deandre Ayton will be very busy on offense."
